"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"N6AMT1",353.49015815079,1.20105673574641,0.28058042119017,4.2806149147961,1.86377617611237e-05,0.000581171188670547
"ATP5O",3132.23018520354,-1.41559213035086,0.302860707196216,-4.67406994937026,2.95288684549172e-06,0.000132536895938813
"C21orf140",4.25913541813107,-3.96756162534996,1.31057816327503,-3.02733689338707,0.00246718820877286,0.0259171413845915
"RIPPLY3",13.2582189730595,3.50681638317485,0.877661650462331,3.99563588237853,6.45208366544012e-05,0.00160840582145207
"LOC124417521",78.2147939505085,-1.39169606570329,0.355945321264136,-3.90985913443304,9.23499599630668e-05,0.00213378704842911
"PCP4",20.8787576300994,3.12788816526524,0.716829206633192,4.36350547148647,1.27994737949734e-05,0.000429264178599908
"NDUFV3",3803.43823133426,-1.1334008476253,0.246996942272104,-4.58872420524417,4.45963156916906e-06,0.000183061181317346
"LOC101749503",4.228257651551,-3.33835831472935,1.14472223391763,-2.91630424902673,0.0035420491061546,0.0332523186682024
"LOC112531050",102.487665127896,1.27262539450984,0.426478930079769,2.98402876379335,0.00284480027355883,0.0285992534288658
"LOC101749987",56.3989080650053,3.92110795987587,1.4251517587403,2.75136169592335,0.00593480745486685,0.0481887929204218
"LOC107056757",32.9675888896423,1.99555691384522,0.60948127842112,3.27418902679796,0.00105965700692873,0.013808169824891
"SRPX",845.745939069157,2.1918538083104,0.304660610316434,7.19441153234033,6.2730724673931e-13,2.42386065294446e-10
"CYBB",502.701440554394,-1.60549223240231,0.514589783448353,-3.11994579768691,0.00180884320974802,0.0205696604031103
"PCYT1B",105.295669089673,-1.61788255724383,0.344563015305635,-4.69546203561265,2.66004771297551e-06,0.00012216973656441
"SAT1",6202.79517084489,1.10595600124243,0.295063076213152,3.7482019622255,0.000178106814753151,0.00348642128350496
"SMPX",7478.79577791689,-1.70327523731141,0.379163410035125,-4.49219305510945,7.04934763370562e-06,0.000266019330873639
"LOC121109220",763.126833536155,-1.69283997069315,0.243562871673972,-6.95032029741854,3.64457782826215e-12,1.09794451389036e-09
"KLHL34",3969.92832846136,-2.01509993127308,0.295094295141568,-6.82866447928571,8.57087650032057e-12,2.30816301388936e-09
"CNKSR2",4597.00981693966,-1.90116933311427,0.261916301825839,-7.25869035207457,3.90856068189687e-13,1.69440872097646e-10
"TRNAV-UAC",3.38621535192614,-4.91795375173183,1.64062632151539,-2.99760749125937,0.00272107880245903,0.0277478225099866
"PDHA2",3203.16173268503,-1.34648838463218,0.279464231644054,-4.818106334077,1.44927132086041e-06,7.42344335935821e-05
"CDKL5",740.842987795931,1.07173072711889,0.284674148587296,3.76476308943888,0.000166707064071619,0.00333987824724176
"LOC107049685",6.73522256436481,4.52227870181166,1.50320005963575,3.008434354977,0.00262597526342687,0.0270574401925503
"LOC121109388",8.28417606262041,-3.8404307834249,1.00970984366425,-3.80349939888465,0.000142666339928923,0.00298675091389479
"LOC121106447",1088.06137175261,-8.59832682958537,1.8875807717911,-4.55521001171596,5.23332665511582e-06,0.00020789702570503
