"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CBLN2",13.0973497799895,4.60569490105245,1.15468618661202,3.98869836190392,6.643683563231e-05,0.00350931822716543
"IMPA2",3874.3592310284,1.42239504663308,0.312408721262319,4.55299404218213,5.28877714945361e-06,0.000406346364350975
"EMILIN2",3466.64073067671,-1.28261273506948,0.365509099992085,-3.5091130018302,0.000449603836825703,0.0158021632129006
"LOC101749116",67.6295004811599,9.00684029961909,1.39175876815317,6.47155276166928,9.70008751187261e-11,2.15737604227872e-08
"C8orf22",189.871919245981,-3.27592153106276,0.712118090459827,-4.60025040081124,4.21983377361921e-06,0.000339656429883264
"LY96",223.644004505856,1.02908750338737,0.331843397303567,3.10112393903071,0.00192787579524326,0.04550773071213
"GDAP1",46.7337437718261,-1.9118503741328,0.555439276205066,-3.44205110447924,0.000577321171405941,0.0190171034010931
"NECAB1",49.6758439638662,-2.3822872823475,0.582122963152485,-4.09241248523547,4.26908381865768e-05,0.00242148737539499
"OSR2",705.944188830344,-1.18267239078584,0.31017624144809,-3.81290451281635,0.00013734318478661,0.00629136003373458
"LOC107052785",159.107319385413,-5.11701791345147,0.594071795805803,-8.61346717615287,7.08835286470074e-18,4.946580050576e-15
"EFEMP1",2751.5849801966,-1.09249414719285,0.294310715204139,-3.71204339751979,0.000205592725052411,0.00882013662832717
"LGALSL",3521.35753211866,1.01815714979069,0.330803143672118,3.07783396036846,0.00208511057695898,0.0480171990222584
"MEIS1",538.690985621951,1.27961907334495,0.24889129669863,5.14127689605142,2.72877548175942e-07,3.09560348779728e-05
"BFSP1",101.895843281511,2.45022008666889,0.693793669741337,3.53162646696156,0.000413012315187307,0.0149489232625504
"TTL",13988.8643753562,1.34245586956133,0.187235878158435,7.16986446596187,7.50720512044051e-13,2.75857148153926e-10
"ENTPD6",1535.99461283193,1.0278030835085,0.283595722779662,3.62418400896351,0.000289875180767249,0.0116660956678781
"LOC421356",96.7182933863335,-1.27608708893586,0.39566174818997,-3.22519701430215,0.0012588600597719,0.0346555563360331
