"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GABRR3",29.1008990218913,-2.14393916560854,0.645482144575737,-3.32145386766308,0.000895497847821479,0.0096522612172098
"LOC396098",59.4148792872636,-3.96152349808952,0.784684821863796,-5.04855374757989,4.45167235149261e-07,2.28023125001238e-05
"PTGFRN",1909.47362166121,1.40660332258477,0.327770352154169,4.2914293905483,1.77526654320868e-05,0.000445974828802078
"CD101",136.749653074427,1.85429741049072,0.447519802720239,4.14349800661204,3.42048045497205e-05,0.000760896365540341
"ROBO1",345.924662386541,1.5015927610167,0.287484254463058,5.22321740305836,1.7584073740147e-07,1.03489843264031e-05
"LIPI",26.316128790321,-1.57479620796827,0.563709257199775,-2.79363197934885,0.0052119756120375,0.0349999533499877
"LOC121106499",31.0277610749337,1.67746304314743,0.485816333329157,3.45287494072559,0.000554646076619382,0.00681567452244253
"CHODL",189.403057050459,2.56108199034292,0.463279967519585,5.52815180862455,3.23621960680113e-08,2.56788246836086e-06
"GRIK1",331.853937758922,1.68441431692531,0.421380111506937,3.99737498502603,6.40487972284467e-05,0.00126489257993157
"GART",1365.45936196546,-1.03506419743172,0.366989726980735,-2.82041736139948,0.00479612249853567,0.0329757036496005
"LOC124417521",78.2147939505085,-1.52266899376543,0.347268085086195,-4.38470754773646,1.1614170409306e-05,0.000316427339512809
"SH3BGR",13832.6119947312,-1.01072041786089,0.295380333289447,-3.42175935210442,0.00062217354885572,0.00740690733915711
"BACE2",655.315682865638,1.02262289700667,0.281591361046317,3.63158476597749,0.000281686101990124,0.00403115038387477
"C2CD2",1045.51073420918,1.47810469345328,0.246402336725666,5.99874462675627,1.98848788425133e-09,2.16993755325248e-07
"UMODL1",19.0606100790509,2.58576421990023,0.816190137068287,3.1680905005642,0.00153443746579804,0.0144149532331366
"ABCG1",849.48260176917,-1.13728230663886,0.397903047949746,-2.85818948233464,0.00426065886171271,0.0302431911374128
"CYLY",109.824167463185,2.831731418171,0.645850460273475,4.3845001162838,1.16252420784215e-05,0.000316427339512809
"CBS",129.592523283905,2.52266252620426,0.485328040653594,5.19785035047012,2.01606324224065e-07,1.14119452444539e-05
"PDXK",4315.46665555532,1.30586218818856,0.382671786869364,3.41248619050757,0.000643731884391239,0.00758362808446899
"FUNDC1",2462.82581506235,-1.00033955065924,0.167324701811451,-5.97843318906057,2.25293976172462e-09,2.42689401969051e-07
"MAOB",454.177880191342,1.30501710781968,0.280454950072041,4.65321474085037,3.2679959577385e-06,0.000121517489859507
"NYX",140.369628008044,-1.16060568771815,0.373205251386906,-3.10983214572974,0.0018719368863605,0.0166859609920619
"LOC107056757",32.9675888896423,1.74701900682715,0.606599215188955,2.8800218712498,0.00397647584650011,0.0288010927855309
"LOC101751443",41.915664685641,-1.58245866605273,0.59561874961232,-2.6568315169439,0.00788788533694033,0.0470309540351484
"SRPX",845.745939069157,1.4868281759139,0.307769478002594,4.83097994500083,1.35862690588956e-06,5.9772857983369e-05
"LANCL3",259.229235787088,2.02275904597026,0.286314679234749,7.06481082764117,1.60834947135775e-12,4.14301500056704e-10
"GK2",418.187696793916,1.85982100207245,0.474849446669162,3.91665403659663,8.97864547150534e-05,0.00164352672101479
"LOC112531488",25.0339719647265,2.5048764148723,0.646353712003484,3.87539572892373,0.000106451557130426,0.00187519323730048
"PHEX",50.9793258710201,1.66845411349267,0.547989581140934,3.044682181765,0.00232926309503785,0.0195376697740457
"SMPX",7478.79577791689,2.7846892588331,0.382350443889489,7.28308101464623,3.26281148574237e-13,9.82935785552287e-11
"LOC121109388",8.28417606262041,-4.47586739868639,1.24133818840134,-3.60567929071017,0.000311337448835469,0.00432201082719432
"ASB11",2480.96223776729,-1.2935219413032,0.428383098097275,-3.01954476506791,0.0025315487887045,0.0207749485100944
"LOC121106447",1088.06137175261,-8.34245018952786,1.88717753592303,-4.42059638307824,9.84288706799476e-06,0.000282629199913633
"LOC107052718",1585.80813693142,-8.67223195423095,1.88402774480773,-4.60302773042017,4.16392761544719e-06,0.000147136479993953
"FANCB",48.1583380420304,1.97352193229758,0.619082197664345,3.18781890311694,0.00143350286477874,0.0137427615526307
"EGFL6",1076.14003875348,1.82813797388039,0.424790256694281,4.3036250127462,1.68025965529033e-05,0.000428478265611625
"PRPS2",932.468411592633,1.33638483557384,0.343066024528754,3.8954158675711,9.80303859456463e-05,0.00175821602401404
"SHROOM2",275.533076989195,1.52663053898088,0.269843157460876,5.65747359816682,1.53617438431075e-08,1.3450228328443e-06
"MXRA5",11365.5776536531,1.44510562050146,0.313018543143053,4.61667735716548,3.8993278554947e-06,0.000140013441017299
"LOC112531506",8.59465980188486,6.04415487709171,1.58185810199724,3.82092102285306,0.000132954226572768,0.0022230747159966
"ARSH",512.996889618271,1.31347196949044,0.206852918117349,6.34978699573046,2.15613261519724e-10,3.27547872671074e-08
"LOC418667",533.41793820455,-1.16987603232043,0.369091964186457,-3.16960580515221,0.00152645871425983,0.0143627724654602
"CHST7",1659.75398604047,1.02568916726415,0.259005422422874,3.96010692621532,7.49162115578244e-05,0.00143797056612178
"LOC107051965",49.9391584863113,1.05988157096561,0.350499121885983,3.02392075980832,0.00249521784458365,0.0205190741797549
"AFF3",253.927762869495,1.5298451233418,0.379541825507779,4.03076820662667,5.559484954211e-05,0.00113586139089134
"LOC121108989",4.2887225652275,5.09142368359064,1.61729834397198,3.14810418409657,0.00164333111654885,0.0151697842173563
"FHL2",211.138807834334,3.17946331443528,0.649399216061979,4.89600731845021,9.78034251800899e-07,4.48585197507353e-05
"LOC112531516",8.41578904385899,5.01938241283967,1.34827144659498,3.72282779221942,0.000197003895238276,0.0030556631191052
"LOC101751432",7.73489073287975,6.34374249713611,1.83928689187992,3.44902283876563,0.000562619113939152,0.00688230704140019
"COL4A1",56992.7907706037,1.149125770107,0.190908648099925,6.01924418586591,1.75233353424857e-09,1.95886643004617e-07
"COL4A2",32309.8489915033,1.25058568111116,0.201235717803086,6.21453137029524,5.14780495513754e-10,6.82814069198616e-08
"RAB20",506.846639035995,1.01004330224535,0.362511167989391,2.78624051183689,0.00533232914717484,0.0355501943968063
"TNFSF13B",175.499702825106,-1.87046912519611,0.556979161614291,-3.35823896853688,0.000784407680202935,0.00879518595889651
"LOC121107647",49.8695992374369,1.24242663930368,0.370130163389371,3.35672896239119,0.000788703873427298,0.00882772206945642
"FGF14",112.506989853843,1.30381281614738,0.469648034333979,2.77614877702268,0.00550070310320172,0.0363996637960936
"ITGBL1",716.70545584359,2.37374634267856,0.613621489752349,3.86842113961259,0.000109542351914752,0.00191445994388672
"NALCN",259.568947231469,1.29367908269587,0.298979679059146,4.32697996989937,1.51167702308066e-05,0.000392815020588241
